,Path,Age,Sex,Race
1850,UTKFace/51_1_0_20170110154639018.jpg.chip.jpg,51,1,0
1851,UTKFace/27_0_3_20170119152437615.jpg.chip.jpg,27,0,3
1852,UTKFace/27_1_1_20170116214220570.jpg.chip.jpg,27,1,1
1853,UTKFace/70_0_0_20170117160051432.jpg.chip.jpg,70,0,0
1854,UTKFace/60_1_0_20170120220611834.jpg.chip.jpg,60,1,0
1855,UTKFace/39_0_4_20170104183739429.jpg.chip.jpg,39,0,4
1856,UTKFace/37_0_0_20170109004257626.jpg.chip.jpg,37,0,0
1857,UTKFace/47_1_0_20170104235823851.jpg.chip.jpg,47,1,0
1858,UTKFace/39_1_0_20170105172852709.jpg.chip.jpg,39,1,0
1859,UTKFace/52_0_0_20170104210519108.jpg.chip.jpg,52,0,0
1860,UTKFace/30_1_2_20170116162102874.jpg.chip.jpg,30,1,2
1861,UTKFace/32_0_0_20170117134709477.jpg.chip.jpg,32,0,0
1862,UTKFace/40_0_0_20170117144630227.jpg.chip.jpg,40,0,0
1863,UTKFace/35_0_3_20170119175248164.jpg.chip.jpg,35,0,3
1864,UTKFace/58_1_0_20170117191846791.jpg.chip.jpg,58,1,0
1865,UTKFace/27_1_2_20170116163734036.jpg.chip.jpg,27,1,2
1866,UTKFace/26_1_2_20170116175501158.jpg.chip.jpg,26,1,2
1867,UTKFace/54_1_0_20170104235918548.jpg.chip.jpg,54,1,0
1868,UTKFace/18_1_0_20170109214554528.jpg.chip.jpg,18,1,0
1869,UTKFace/30_1_2_20170116164729972.jpg.chip.jpg,30,1,2
1870,UTKFace/26_0_3_20170119154215714.jpg.chip.jpg,26,0,3
1871,UTKFace/24_1_0_20170103180557248.jpg.chip.jpg,24,1,0
1872,UTKFace/37_1_3_20170104235312145.jpg.chip.jpg,37,1,3
1873,UTKFace/18_1_0_20170109214725387.jpg.chip.jpg,18,1,0
1874,UTKFace/52_0_0_20170117161010863.jpg.chip.jpg,52,0,0
1875,UTKFace/24_0_3_20170117150546627.jpg.chip.jpg,24,0,3
1876,UTKFace/55_0_0_20170111195247744.jpg.chip.jpg,55,0,0
1877,UTKFace/26_0_1_20170113134330586.jpg.chip.jpg,26,0,1
1878,UTKFace/1_1_4_20170109193346573.jpg.chip.jpg,1,1,4
1879,UTKFace/26_0_2_20170116165230359.jpg.chip.jpg,26,0,2
1880,UTKFace/38_1_0_20170103183214380.jpg.chip.jpg,38,1,0
1881,UTKFace/35_0_0_20170117180411944.jpg.chip.jpg,35,0,0
1882,UTKFace/8_1_0_20170117175943380.jpg.chip.jpg,8,1,0
1883,UTKFace/46_1_1_20170113001257466.jpg.chip.jpg,46,1,1
1884,UTKFace/2_0_0_20170110212905173.jpg.chip.jpg,2,0,0
1885,UTKFace/34_0_1_20170116193910144.jpg.chip.jpg,34,0,1
1886,UTKFace/26_0_2_20170116184721092.jpg.chip.jpg,26,0,2
1887,UTKFace/35_0_0_20170116212002051.jpg.chip.jpg,35,0,0
1888,UTKFace/50_1_2_20170104235513244.jpg.chip.jpg,50,1,2
1889,UTKFace/26_1_1_20170116232800401.jpg.chip.jpg,26,1,1
1890,UTKFace/65_0_3_20170119203936910.jpg.chip.jpg,65,0,3
1891,UTKFace/45_0_0_20170117145901316.jpg.chip.jpg,45,0,0
1892,UTKFace/34_1_1_20170116225221273.jpg.chip.jpg,34,1,1
1893,UTKFace/24_1_4_20170116222729168.jpg.chip.jpg,24,1,4
1894,UTKFace/14_0_0_20170110224445654.jpg.chip.jpg,14,0,0
1895,UTKFace/30_0_0_20170117125951293.jpg.chip.jpg,30,0,0
1896,UTKFace/3_1_3_20161220220625842.jpg.chip.jpg,3,1,3
1897,UTKFace/60_0_0_20170117135823609.jpg.chip.jpg,60,0,0
1898,UTKFace/28_1_1_20170112235036823.jpg.chip.jpg,28,1,1
1899,UTKFace/13_1_4_20170103200733438.jpg.chip.jpg,13,1,4
1900,UTKFace/61_0_1_20170117194609172.jpg.chip.jpg,61,0,1
1901,UTKFace/26_0_2_20170116182459791.jpg.chip.jpg,26,0,2
1902,UTKFace/33_0_3_20170117153916421.jpg.chip.jpg,33,0,3
1903,UTKFace/39_1_3_20170104235351986.jpg.chip.jpg,39,1,3
1904,UTKFace/36_1_1_20170113011359152.jpg.chip.jpg,36,1,1
1905,UTKFace/1_0_2_20161219162431598.jpg.chip.jpg,1,0,2
1906,UTKFace/47_0_3_20170119202404381.jpg.chip.jpg,47,0,3
1907,UTKFace/27_1_1_20170117010348353.jpg.chip.jpg,27,1,1
1908,UTKFace/49_0_4_20170104205251139.jpg.chip.jpg,49,0,4
1909,UTKFace/23_1_4_20170117194306603.jpg.chip.jpg,23,1,4
1910,UTKFace/15_0_0_20170104225947233.jpg.chip.jpg,15,0,0
1911,UTKFace/51_1_0_20170110123530286.jpg.chip.jpg,51,1,0
1912,UTKFace/20_0_1_20170113145424692.jpg.chip.jpg,20,0,1
1913,UTKFace/22_0_4_20170103224931632.jpg.chip.jpg,22,0,4
1914,UTKFace/85_1_0_20170110181953748.jpg.chip.jpg,85,1,0
1915,UTKFace/27_1_1_20170112193026590.jpg.chip.jpg,27,1,1
1916,UTKFace/27_1_0_20170116204847296.jpg.chip.jpg,27,1,0
1917,UTKFace/54_0_0_20170119210011397.jpg.chip.jpg,54,0,0
1918,UTKFace/54_0_0_20170117170958924.jpg.chip.jpg,54,0,0
1919,UTKFace/80_1_0_20170110181333958.jpg.chip.jpg,80,1,0
1920,UTKFace/1_0_2_20161219204151442.jpg.chip.jpg,1,0,2
1921,UTKFace/62_1_0_20170109142055018.jpg.chip.jpg,62,1,0
1922,UTKFace/26_0_4_20170117200225399.jpg.chip.jpg,26,0,4
1923,UTKFace/31_1_0_20170109132941538.jpg.chip.jpg,31,1,0
1924,UTKFace/56_1_1_20170116002049709.jpg.chip.jpg,56,1,1
1925,UTKFace/35_0_0_20170117175619787.jpg.chip.jpg,35,0,0
1926,UTKFace/26_1_1_20170114024803585.jpg.chip.jpg,26,1,1
1927,UTKFace/25_1_4_20170117150958739.jpg.chip.jpg,25,1,4
1928,UTKFace/29_1_0_20170117130628854.jpg.chip.jpg,29,1,0
1929,UTKFace/36_0_0_20170117163601353.jpg.chip.jpg,36,0,0
1930,UTKFace/25_1_0_20170116223859777.jpg.chip.jpg,25,1,0
1931,UTKFace/53_0_0_20170111195238954.jpg.chip.jpg,53,0,0
1932,UTKFace/30_1_2_20170116192313635.jpg.chip.jpg,30,1,2
1933,UTKFace/31_1_2_20170116191358955.jpg.chip.jpg,31,1,2
1934,UTKFace/49_1_0_20170111182452933.jpg.chip.jpg,49,1,0
1935,UTKFace/6_0_3_20161220145323231.jpg.chip.jpg,6,0,3
1936,UTKFace/56_1_1_20170110143501684.jpg.chip.jpg,56,1,1
1937,UTKFace/28_0_1_20170113133943577.jpg.chip.jpg,28,0,1
1938,UTKFace/80_1_0_20170120222314991.jpg.chip.jpg,80,1,0
1939,UTKFace/67_0_0_20170120224822464.jpg.chip.jpg,67,0,0
1940,UTKFace/44_1_0_20170104211529444.jpg.chip.jpg,44,1,0
1941,UTKFace/76_1_3_20170110181654947.jpg.chip.jpg,76,1,3
1942,UTKFace/25_1_0_20170116223812242.jpg.chip.jpg,25,1,0
1943,UTKFace/37_0_0_20170119202220220.jpg.chip.jpg,37,0,0
1944,UTKFace/5_1_0_20170109193951363.jpg.chip.jpg,5,1,0
1945,UTKFace/2_0_2_20161219141647272.jpg.chip.jpg,2,0,2
1946,UTKFace/52_0_0_20170111194922232.jpg.chip.jpg,52,0,0
1947,UTKFace/2_1_4_20161221192849749.jpg.chip.jpg,2,1,4
1948,UTKFace/31_0_0_20170117191642900.jpg.chip.jpg,31,0,0
1949,UTKFace/24_1_2_20170116174400891.jpg.chip.jpg,24,1,2
1950,UTKFace/45_1_0_20170110151448578.jpg.chip.jpg,45,1,0
1951,UTKFace/61_0_3_20170119211851937.jpg.chip.jpg,61,0,3
1952,UTKFace/30_1_0_20170117181115699.jpg.chip.jpg,30,1,0
1953,UTKFace/54_1_3_20170119211351832.jpg.chip.jpg,54,1,3
1954,UTKFace/54_0_3_20170119210119072.jpg.chip.jpg,54,0,3
1955,UTKFace/56_0_0_20170113150436903.jpg.chip.jpg,56,0,0
1956,UTKFace/39_0_0_20170104201949978.jpg.chip.jpg,39,0,0
1957,UTKFace/1_1_3_20161220221808354.jpg.chip.jpg,1,1,3
1958,UTKFace/29_1_1_20170116231405050.jpg.chip.jpg,29,1,1
1959,UTKFace/65_0_3_20170119205841400.jpg.chip.jpg,65,0,3
1960,UTKFace/34_0_1_20170117141530204.jpg.chip.jpg,34,0,1
1961,UTKFace/35_1_0_20170114033327130.jpg.chip.jpg,35,1,0
1962,UTKFace/6_1_4_20161221193229605.jpg.chip.jpg,6,1,4
1963,UTKFace/24_1_0_20170103180642496.jpg.chip.jpg,24,1,0
1964,UTKFace/4_0_0_20170109191458548.jpg.chip.jpg,4,0,0
1965,UTKFace/18_1_1_20170113005132350.jpg.chip.jpg,18,1,1
1966,UTKFace/46_0_0_20170109015549957.jpg.chip.jpg,46,0,0
1967,UTKFace/28_0_1_20170113155301388.jpg.chip.jpg,28,0,1
1968,UTKFace/3_0_0_20170110212732926.jpg.chip.jpg,3,0,0
1969,UTKFace/2_1_4_20170103212103556.jpg.chip.jpg,2,1,4
1970,UTKFace/60_0_0_20170104184751214.jpg.chip.jpg,60,0,0
1971,UTKFace/24_0_0_20170104002326444.jpg.chip.jpg,24,0,0
1972,UTKFace/8_1_0_20170109205258890.jpg.chip.jpg,8,1,0
1973,UTKFace/18_1_3_20170104221920967.jpg.chip.jpg,18,1,3
1974,UTKFace/50_1_0_20170104184846062.jpg.chip.jpg,50,1,0
1975,UTKFace/24_0_4_20170103234945243.jpg.chip.jpg,24,0,4
1976,UTKFace/15_0_0_20170110232610061.jpg.chip.jpg,15,0,0
1977,UTKFace/45_0_2_20170112205737971.jpg.chip.jpg,45,0,2
1978,UTKFace/27_0_1_20170113135622875.jpg.chip.jpg,27,0,1
1979,UTKFace/15_1_0_20170109214307598.jpg.chip.jpg,15,1,0
1980,UTKFace/12_1_3_20170104223448631.jpg.chip.jpg,12,1,3
1981,UTKFace/67_0_3_20170119212012082.jpg.chip.jpg,67,0,3
1982,UTKFace/34_0_0_20170117134913196.jpg.chip.jpg,34,0,0
1983,UTKFace/61_0_1_20170117194340081.jpg.chip.jpg,61,0,1
1984,UTKFace/25_1_0_20170117141719089.jpg.chip.jpg,25,1,0
1985,UTKFace/14_0_4_20170103201105568.jpg.chip.jpg,14,0,4
1986,UTKFace/25_0_3_20170119152752375.jpg.chip.jpg,25,0,3
1987,UTKFace/30_0_3_20170117151144661.jpg.chip.jpg,30,0,3
1988,UTKFace/21_0_2_20170116165220655.jpg.chip.jpg,21,0,2
1989,UTKFace/9_1_2_20161219190524395.jpg.chip.jpg,9,1,2
1990,UTKFace/43_1_1_20170116003503143.jpg.chip.jpg,43,1,1
1991,UTKFace/75_1_0_20170110181540242.jpg.chip.jpg,75,1,0
1992,UTKFace/54_0_3_20170119201031709.jpg.chip.jpg,54,0,3
1993,UTKFace/50_0_0_20170109011120677.jpg.chip.jpg,50,0,0
1994,UTKFace/26_1_1_20170113012034848.jpg.chip.jpg,26,1,1
1995,UTKFace/21_0_2_20170116161452673.jpg.chip.jpg,21,0,2
1996,UTKFace/26_0_0_20170116204100913.jpg.chip.jpg,26,0,0
1997,UTKFace/30_1_2_20170116191922002.jpg.chip.jpg,30,1,2
1998,UTKFace/35_0_1_20170117135949737.jpg.chip.jpg,35,0,1
1999,UTKFace/26_0_2_20170116181149946.jpg.chip.jpg,26,0,2
2000,UTKFace/42_0_0_20170105161358787.jpg.chip.jpg,42,0,0
2001,UTKFace/80_1_0_20170110131703927.jpg.chip.jpg,80,1,0
2002,UTKFace/28_0_0_20170116003131512.jpg.chip.jpg,28,0,0
2003,UTKFace/28_0_1_20170113161017373.jpg.chip.jpg,28,0,1
2004,UTKFace/1_0_3_20161219225633088.jpg.chip.jpg,1,0,3
2005,UTKFace/7_0_4_20161221201748793.jpg.chip.jpg,7,0,4
2006,UTKFace/69_1_0_20170109150615726.jpg.chip.jpg,69,1,0
2007,UTKFace/35_0_1_20170113174614794.jpg.chip.jpg,35,0,1
2008,UTKFace/1_0_2_20161219162518471.jpg.chip.jpg,1,0,2
2009,UTKFace/35_1_3_20170109140914004.jpg.chip.jpg,35,1,3
2010,UTKFace/72_1_0_20170110180409214.jpg.chip.jpg,72,1,0
2011,UTKFace/48_1_0_20170105000634011.jpg.chip.jpg,48,1,0
2012,UTKFace/51_1_0_20170117160813103.jpg.chip.jpg,51,1,0
2013,UTKFace/30_1_2_20170116171019788.jpg.chip.jpg,30,1,2
2014,UTKFace/30_0_2_20170113132649300.jpg.chip.jpg,30,0,2
2015,UTKFace/30_1_3_20170117132645658.jpg.chip.jpg,30,1,3
2016,UTKFace/40_1_3_20170116191729090.jpg.chip.jpg,40,1,3
2017,UTKFace/35_0_0_20170117194328411.jpg.chip.jpg,35,0,0
2018,UTKFace/62_1_0_20170104183415429.jpg.chip.jpg,62,1,0
2019,UTKFace/45_0_2_20170109013208873.jpg.chip.jpg,45,0,2
2020,UTKFace/3_0_1_20170110213659314.jpg.chip.jpg,3,0,1
2021,UTKFace/26_1_1_20170116232824362.jpg.chip.jpg,26,1,1
2022,UTKFace/26_1_4_20170103214211386.jpg.chip.jpg,26,1,4
2023,UTKFace/27_0_1_20170117012354143.jpg.chip.jpg,27,0,1
2024,UTKFace/27_0_4_20170117150054594.jpg.chip.jpg,27,0,4
2025,UTKFace/52_0_3_20170104202143258.jpg.chip.jpg,52,0,3
2026,UTKFace/37_0_0_20170117175931852.jpg.chip.jpg,37,0,0
2027,UTKFace/30_1_0_20170117183633526.jpg.chip.jpg,30,1,0
2028,UTKFace/56_0_0_20170111201127150.jpg.chip.jpg,56,0,0
2029,UTKFace/25_0_1_20170113181540981.jpg.chip.jpg,25,0,1
2030,UTKFace/30_1_0_20170117092621461.jpg.chip.jpg,30,1,0
2031,UTKFace/28_0_1_20170113133920440.jpg.chip.jpg,28,0,1
2032,UTKFace/25_1_2_20170116175239383.jpg.chip.jpg,25,1,2
2033,UTKFace/46_1_1_20170116233714695.jpg.chip.jpg,46,1,1
2034,UTKFace/59_0_0_20170111203716454.jpg.chip.jpg,59,0,0
2035,UTKFace/26_1_1_20170113000334730.jpg.chip.jpg,26,1,1
2036,UTKFace/55_0_0_20170117190748017.jpg.chip.jpg,55,0,0
2037,UTKFace/29_1_3_20170117143838036.jpg.chip.jpg,29,1,3
2038,UTKFace/48_0_0_20170104184236333.jpg.chip.jpg,48,0,0
2039,UTKFace/62_1_0_20170110143413907.jpg.chip.jpg,62,1,0
2040,UTKFace/28_0_3_20170119165902487.jpg.chip.jpg,28,0,3
2041,UTKFace/52_0_0_20170116183903737.jpg.chip.jpg,52,0,0
2042,UTKFace/6_1_0_20170109201721681.jpg.chip.jpg,6,1,0
2043,UTKFace/65_0_0_20170117185953586.jpg.chip.jpg,65,0,0
2044,UTKFace/35_0_4_20170117130521027.jpg.chip.jpg,35,0,4
2045,UTKFace/58_0_1_20170113185038112.jpg.chip.jpg,58,0,1
2046,UTKFace/40_1_0_20170117180019091.jpg.chip.jpg,40,1,0
2047,UTKFace/24_1_1_20170116200854756.jpg.chip.jpg,24,1,1
2048,UTKFace/25_1_0_20170117140238688.jpg.chip.jpg,25,1,0
2049,UTKFace/22_0_0_20170104002331117.jpg.chip.jpg,22,0,0
2050,UTKFace/51_0_4_20170104193634471.jpg.chip.jpg,51,0,4
2051,UTKFace/13_1_0_20170109204128684.jpg.chip.jpg,13,1,0
2052,UTKFace/62_0_0_20170111222711250.jpg.chip.jpg,62,0,0
2053,UTKFace/8_0_0_20170103210941483.jpg.chip.jpg,8,0,0
2054,UTKFace/1_1_4_20170103205129266.jpg.chip.jpg,1,1,4
2055,UTKFace/6_1_0_20170119155357730.jpg.chip.jpg,6,1,0
2056,UTKFace/35_0_0_20170105161456219.jpg.chip.jpg,35,0,0
2057,UTKFace/29_1_2_20170116162615509.jpg.chip.jpg,29,1,2
2058,UTKFace/50_0_3_20170119205603287.jpg.chip.jpg,50,0,3
2059,UTKFace/24_0_2_20170116170903688.jpg.chip.jpg,24,0,2
2060,UTKFace/60_1_0_20170112231837159.jpg.chip.jpg,60,1,0
2061,UTKFace/27_1_2_20170116163816775.jpg.chip.jpg,27,1,2
2062,UTKFace/26_0_1_20170113182742605.jpg.chip.jpg,26,0,1
2063,UTKFace/47_0_3_20170119184351798.jpg.chip.jpg,47,0,3
2064,UTKFace/8_1_0_20170109204516373.jpg.chip.jpg,8,1,0
2065,UTKFace/51_0_0_20170120222851682.jpg.chip.jpg,51,0,0
2066,UTKFace/5_0_3_20161220142906249.jpg.chip.jpg,5,0,3
2067,UTKFace/92_1_0_20170110183501116.jpg.chip.jpg,92,1,0
2068,UTKFace/56_1_0_20170117171814213.jpg.chip.jpg,56,1,0
2069,UTKFace/26_1_1_20170116160838344.jpg.chip.jpg,26,1,1
2070,UTKFace/35_1_0_20170116201625242.jpg.chip.jpg,35,1,0
2071,UTKFace/11_1_0_20170109205441860.jpg.chip.jpg,11,1,0
2072,UTKFace/6_1_0_20170109194210604.jpg.chip.jpg,6,1,0
2073,UTKFace/27_1_2_20170109132133665.jpg.chip.jpg,27,1,2
2074,UTKFace/57_1_3_20170104234912850.jpg.chip.jpg,57,1,3
2075,UTKFace/20_0_1_20170113132343593.jpg.chip.jpg,20,0,1
2076,UTKFace/27_0_3_20170119193231250.jpg.chip.jpg,27,0,3
2077,UTKFace/48_0_0_20170117013758131.jpg.chip.jpg,48,0,0
2078,UTKFace/26_1_1_20170116234835737.jpg.chip.jpg,26,1,1
2079,UTKFace/90_0_1_20170111205407457.jpg.chip.jpg,90,0,1
2080,UTKFace/44_0_4_20170117204035832.jpg.chip.jpg,44,0,4
2081,UTKFace/40_0_0_20170117000342028.jpg.chip.jpg,40,0,0
2082,UTKFace/1_0_3_20161219230132696.jpg.chip.jpg,1,0,3
2083,UTKFace/31_1_1_20170111204355636.jpg.chip.jpg,31,1,1
2084,UTKFace/5_1_4_20161221201952681.jpg.chip.jpg,5,1,4
2085,UTKFace/35_0_0_20170117184839855.jpg.chip.jpg,35,0,0
2086,UTKFace/24_0_3_20170119150647534.jpg.chip.jpg,24,0,3
2087,UTKFace/13_0_0_20170110225447389.jpg.chip.jpg,13,0,0
2088,UTKFace/39_1_0_20170109012839681.jpg.chip.jpg,39,1,0
2089,UTKFace/24_1_3_20170117164656711.jpg.chip.jpg,24,1,3
2090,UTKFace/30_0_1_20170117202813031.jpg.chip.jpg,30,0,1
2091,UTKFace/1_0_2_20161220144957407.jpg.chip.jpg,1,0,2
2092,UTKFace/57_1_0_20170105172541837.jpg.chip.jpg,57,1,0
2093,UTKFace/68_0_2_20170111205006920.jpg.chip.jpg,68,0,2
2094,UTKFace/25_1_0_20170116223905448.jpg.chip.jpg,25,1,0
2095,UTKFace/23_1_2_20170116172757270.jpg.chip.jpg,23,1,2
2096,UTKFace/27_0_0_20170116220601280.jpg.chip.jpg,27,0,0
2097,UTKFace/30_0_1_20170113190501769.jpg.chip.jpg,30,0,1
2098,UTKFace/26_0_2_20170116182630634.jpg.chip.jpg,26,0,2
2099,UTKFace/68_0_0_20170117171135900.jpg.chip.jpg,68,0,0
2100,UTKFace/28_0_3_20170104194548120.jpg.chip.jpg,28,0,3
2101,UTKFace/50_0_0_20170104211706898.jpg.chip.jpg,50,0,0
2102,UTKFace/9_1_0_20170109204754719.jpg.chip.jpg,9,1,0
2103,UTKFace/54_0_3_20170119210120352.jpg.chip.jpg,54,0,3
2104,UTKFace/16_0_2_20170116161447624.jpg.chip.jpg,16,0,2
2105,UTKFace/16_0_0_20170110231647118.jpg.chip.jpg,16,0,0
2106,UTKFace/28_0_2_20170116162829960.jpg.chip.jpg,28,0,2
2107,UTKFace/11_0_3_20170104230222352.jpg.chip.jpg,11,0,3
2108,UTKFace/62_1_0_20170110160643813.jpg.chip.jpg,62,1,0
2109,UTKFace/62_0_3_20170104220837477.jpg.chip.jpg,62,0,3
2110,UTKFace/42_0_0_20170117154810113.jpg.chip.jpg,42,0,0
2111,UTKFace/32_1_1_20170113012946729.jpg.chip.jpg,32,1,1
2112,UTKFace/18_1_4_20170116211941006.jpg.chip.jpg,18,1,4
2113,UTKFace/4_1_3_20161220221856138.jpg.chip.jpg,4,1,3
2114,UTKFace/56_0_0_20170111203922369.jpg.chip.jpg,56,0,0
2115,UTKFace/26_1_1_20170116011336602.jpg.chip.jpg,26,1,1
2116,UTKFace/28_0_1_20170113151615824.jpg.chip.jpg,28,0,1
2117,UTKFace/60_1_0_20170117155925896.jpg.chip.jpg,60,1,0
2118,UTKFace/26_1_0_20170117091502729.jpg.chip.jpg,26,1,0
2119,UTKFace/26_1_1_20170116233337587.jpg.chip.jpg,26,1,1
2120,UTKFace/55_1_0_20170109012617704.jpg.chip.jpg,55,1,0
2121,UTKFace/25_0_0_20170117140540912.jpg.chip.jpg,25,0,0
2122,UTKFace/33_0_2_20170109002851300.jpg.chip.jpg,33,0,2
2123,UTKFace/29_0_0_20170104184656046.jpg.chip.jpg,29,0,0
2124,UTKFace/29_1_1_20170112214954671.jpg.chip.jpg,29,1,1
2125,UTKFace/30_1_2_20170116161420356.jpg.chip.jpg,30,1,2
2126,UTKFace/79_0_0_20170111205953011.jpg.chip.jpg,79,0,0
2127,UTKFace/48_0_3_20170109141132255.jpg.chip.jpg,48,0,3
2128,UTKFace/43_0_0_20170117155054004.jpg.chip.jpg,43,0,0
2129,UTKFace/33_1_1_20170116024027298.jpg.chip.jpg,33,1,1
2130,UTKFace/26_1_0_20170117171512771.jpg.chip.jpg,26,1,0
2131,UTKFace/13_1_0_20170109205119953.jpg.chip.jpg,13,1,0
2132,UTKFace/21_1_0_20170112233433959.jpg.chip.jpg,21,1,0
2133,UTKFace/26_0_1_20170113151639816.jpg.chip.jpg,26,0,1
2134,UTKFace/53_1_0_20170110144754148.jpg.chip.jpg,53,1,0
2135,UTKFace/61_0_0_20170105173654895.jpg.chip.jpg,61,0,0
2136,UTKFace/77_1_0_20170120221930573.jpg.chip.jpg,77,1,0
2137,UTKFace/9_0_0_20170110225112927.jpg.chip.jpg,9,0,0
2138,UTKFace/36_0_3_20170119194621194.jpg.chip.jpg,36,0,3
2139,UTKFace/50_1_0_20170110143350447.jpg.chip.jpg,50,1,0
2140,UTKFace/23_1_1_20170103223013127.jpg.chip.jpg,23,1,1
2141,UTKFace/4_0_0_20170110211454141.jpg.chip.jpg,4,0,0
2142,UTKFace/27_1_2_20170116163123283.jpg.chip.jpg,27,1,2
2143,UTKFace/30_1_0_20170117150839178.jpg.chip.jpg,30,1,0
2144,UTKFace/35_0_0_20170117130045470.jpg.chip.jpg,35,0,0
2145,UTKFace/41_0_0_20170117154650158.jpg.chip.jpg,41,0,0
2146,UTKFace/11_0_0_20170110224408700.jpg.chip.jpg,11,0,0
2147,UTKFace/58_0_0_20170111171747496.jpg.chip.jpg,58,0,0
2148,UTKFace/32_1_0_20170104165842857.jpg.chip.jpg,32,1,0
2149,UTKFace/40_0_4_20170117203834424.jpg.chip.jpg,40,0,4
2150,UTKFace/38_1_0_20170117154130828.jpg.chip.jpg,38,1,0
2151,UTKFace/45_0_1_20170116010527476.jpg.chip.jpg,45,0,1
2152,UTKFace/56_1_1_20170110153339650.jpg.chip.jpg,56,1,1
2153,UTKFace/26_1_2_20170116184709433.jpg.chip.jpg,26,1,2
2154,UTKFace/36_1_0_20170116222807886.jpg.chip.jpg,36,1,0
2155,UTKFace/34_0_1_20170113173645019.jpg.chip.jpg,34,0,1
2156,UTKFace/46_1_1_20170113012755554.jpg.chip.jpg,46,1,1
2157,UTKFace/31_1_1_20170113011230351.jpg.chip.jpg,31,1,1
2158,UTKFace/42_1_0_20170117163607667.jpg.chip.jpg,42,1,0
2159,UTKFace/57_0_0_20170117140047588.jpg.chip.jpg,57,0,0
2160,UTKFace/65_0_3_20170119205855505.jpg.chip.jpg,65,0,3
2161,UTKFace/1_1_4_20161221201846817.jpg.chip.jpg,1,1,4
2162,UTKFace/32_1_0_20170105162521931.jpg.chip.jpg,32,1,0
2163,UTKFace/37_0_0_20170104205214549.jpg.chip.jpg,37,0,0
2164,UTKFace/25_0_3_20170117151819492.jpg.chip.jpg,25,0,3
2165,UTKFace/54_0_0_20170104212507413.jpg.chip.jpg,54,0,0
2166,UTKFace/56_1_0_20170110122842545.jpg.chip.jpg,56,1,0
2167,UTKFace/35_0_3_20170117135015886.jpg.chip.jpg,35,0,3
2168,UTKFace/48_1_0_20170110125249128.jpg.chip.jpg,48,1,0
2169,UTKFace/53_1_0_20170109221042561.jpg.chip.jpg,53,1,0
2170,UTKFace/30_0_3_20170117120456566.jpg.chip.jpg,30,0,3
2171,UTKFace/24_1_3_20170119171104024.jpg.chip.jpg,24,1,3
2172,UTKFace/26_0_3_20170119180445972.jpg.chip.jpg,26,0,3
2173,UTKFace/27_0_2_20170112193056503.jpg.chip.jpg,27,0,2
2174,UTKFace/16_0_0_20170116201208865.jpg.chip.jpg,16,0,0
2175,UTKFace/56_1_0_20170110120821728.jpg.chip.jpg,56,1,0
2176,UTKFace/25_1_0_20170117135646592.jpg.chip.jpg,25,1,0
2177,UTKFace/51_1_4_20170117123956403.jpg.chip.jpg,51,1,4
2178,UTKFace/1_0_0_20170110205418587.jpg.chip.jpg,1,0,0
2179,UTKFace/2_1_3_20161220220209321.jpg.chip.jpg,2,1,3
2180,UTKFace/26_0_3_20170117154224766.jpg.chip.jpg,26,0,3
2181,UTKFace/58_0_0_20170117191921441.jpg.chip.jpg,58,0,0
2182,UTKFace/75_1_1_20170105003534605.jpg.chip.jpg,75,1,1
2183,UTKFace/61_0_1_20170117193718791.jpg.chip.jpg,61,0,1
2184,UTKFace/38_0_2_20170109002407221.jpg.chip.jpg,38,0,2
2185,UTKFace/1_1_4_20161221202912889.jpg.chip.jpg,1,1,4
2186,UTKFace/54_0_1_20170117183557856.jpg.chip.jpg,54,0,1
2187,UTKFace/36_0_1_20170116200634306.jpg.chip.jpg,36,0,1
2188,UTKFace/1_1_0_20170109191447766.jpg.chip.jpg,1,1,0
2189,UTKFace/62_0_1_20170112215357608.jpg.chip.jpg,62,0,1
2190,UTKFace/8_1_0_20170109204144358.jpg.chip.jpg,8,1,0
2191,UTKFace/35_1_0_20170117134846646.jpg.chip.jpg,35,1,0
2192,UTKFace/45_0_0_20170117182212741.jpg.chip.jpg,45,0,0
2193,UTKFace/8_1_0_20170117195424950.jpg.chip.jpg,8,1,0
2194,UTKFace/1_0_3_20161220220116873.jpg.chip.jpg,1,0,3
2195,UTKFace/49_0_0_20170117135230645.jpg.chip.jpg,49,0,0
2196,UTKFace/18_1_0_20170109212905543.jpg.chip.jpg,18,1,0
2197,UTKFace/85_0_0_20170111205823547.jpg.chip.jpg,85,0,0
2198,UTKFace/56_0_2_20170111202058310.jpg.chip.jpg,56,0,2
2199,UTKFace/45_0_3_20170119211625775.jpg.chip.jpg,45,0,3
2200,UTKFace/47_0_3_20170119193252674.jpg.chip.jpg,47,0,3
2201,UTKFace/24_1_4_20170117194337597.jpg.chip.jpg,24,1,4
2202,UTKFace/24_0_1_20170113180916549.jpg.chip.jpg,24,0,1
2203,UTKFace/26_0_0_20170117195426941.jpg.chip.jpg,26,0,0
2204,UTKFace/26_0_0_20170113210127157.jpg.chip.jpg,26,0,0
2205,UTKFace/28_1_4_20170103225950647.jpg.chip.jpg,28,1,4
2206,UTKFace/29_1_0_20170117005833085.jpg.chip.jpg,29,1,0
2207,UTKFace/34_0_4_20170117105033191.jpg.chip.jpg,34,0,4
